종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"013030","하이록코리아","KOSDAQ","우량기업부","33500","-1150","-3.32","34500","34550","33150","110953","3737728900","411897307000","12295442"
"352820","하이브","KOSPI",,"268500","-3000","-1.10","273000","276000","267000","219494","59273328250","11183588044500","41652097"
"126700","하이비젼시스템","KOSDAQ","우량기업부","15850","-600","-3.65","16450","16450","15760","70305","1126263265","236832475200","14942112"
"071090","하이스틸","KOSPI",,"4230","-65","-1.51","4310","4380","4210","400405","1712197308","85409922330","20191471"
"450050","하이제8호스팩","KOSDAQ","SPAC(소속부없음)","2090","-10","-0.48","2090","2100","2090","1616","3377730","10479260000","5014000"
"160190","하이젠알앤엠","KOSDAQ","중견기업부","42750","550","1.30","44250","46300","41550","597572","26338467275","1320462000000","30888000"
"221840","하이즈항공","KOSDAQ","투자주의환기종목(소속부없음)","2325","-65","-2.72","2390","2390","2285","64597","149182535","43478804325","18700561"
"106190","하이텍팜","KOSDAQ","우량기업부","13110","-150","-1.13","13190","13190","12980","23462","305732670","139400898030","10633173"
"000080","하이트진로","KOSPI",,"18980","-30","-0.16","19000","19010","18950","104619","1984693015","1331135936780","70133611"
"000087","하이트진로2우B","KOSPI",,"15460","-20","-0.13","15560","15560","15420","876","13531300","17471933480","1130138"
"000140","하이트진로홀딩스","KOSPI",,"9910","-80","-0.80","10000","10000","9880","19020","188417955","229979041150","23206765"
"000145","하이트진로홀딩스우","KOSPI",,"11170","-230","-2.02","11210","11210","11170","397","4441950","5258947700","470810"
"065650","하이퍼코퍼레이션","KOSDAQ","관리종목(소속부없음)","3880","180","4.86","3700","4050","3700","241760","909827035","51740638080","13335216"
"066130","하츠","KOSDAQ","우량기업부","4625","-40","-0.86","4665","4665","4600","26535","122514283","59200000000","12800000"
"152550","한국ANKOR유전","KOSPI",,"238","0","0.00","240","243","237","595664","142623323","16664760000","70020000"
"004590","한국가구","KOSDAQ","중견기업부","5130","-60","-1.16","5170","5170","5080","30581","156380405","76950000000","15000000"
"036460","한국가스공사","KOSPI",,"38700","-450","-1.15","38800","38850","38300","204464","7879799625","3572513100000","92313000"
"039340","한국경제TV","KOSDAQ","우량기업부","5530","10","0.18","5520","5560","5450","8163","44869070","124425000000","22500000"
"005430","한국공항","KOSPI",,"68300","0","0.00","67500","69700","67100","9012","615388950","216262046500","3166355"
"071050","한국금융지주","KOSPI",,"142000","-5000","-3.40","147900","147900","141100","210275","30060457200","7913090864000","55725992"
"071055","한국금융지주우","KOSPI",,"104000","-3000","-2.80","107900","108000","104000","19046","1998371350","609258104000","5858251"
"034950","한국기업평가","KOSDAQ","우량기업부","96600","-400","-0.41","96900","97000","96100","1061","102202200","438613652400","4540514"
"010040","한국내화","KOSPI",,"2235","0","0.00","2235","2295","2185","53677","119244400","91784883570","41067062"
"025540","한국단자","KOSPI",,"61200","-600","-0.97","61800","62000","60700","23354","1426672900","619038000000","10115000"
"222980","한국맥널티","KOSDAQ","벤처기업부","3605","-10","-0.28","3615","3640","3515","36047","128188263","39768496215","11031483"
"010100","한국무브넥스","KOSPI",,"4015","-135","-3.25","4105","4120","3990","267134","1076542081","122258436300","30450420"
"331660","한국미라클피플사","KONEX","일반기업부","7820","0","0.00","0","0","0","0","0","8602000000","1100000"
"256840","한국비엔씨","KOSDAQ","벤처기업부","5000","-60","-1.19","5100","5120","4915","574168","2865530238","341974430000","68394886"
"219750","한국비티비","KOSDAQ","중견기업부","1030","-3","-0.29","1034","1039","1005","64683","66565778","67389691550","65426885"
"004090","한국석유","KOSPI",,"14250","-170","-1.18","14530","14590","14080","90584","1299946835","180891210000","12694120"
"025550","한국선재","KOSDAQ","우량기업부","3990","-105","-2.56","4070","4080","3925","384314","1528009731","101800875960","25514004"
"002200","한국수출포장","KOSPI",,"2910","-15","-0.51","2935","2935","2900","80512","233980870","116400000000","40000000"
"002960","한국쉘석유","KOSPI",,"406000","-1000","-0.25","404000","407000","403500","1076","435573250","527800000000","1300000"
"017890","한국알콜","KOSDAQ","우량기업부","8870","-220","-2.42","9050","9080","8840","52606","470126340","188695998220","21273506"
"000240","한국앤컴퍼니","KOSPI",,"22550","-300","-1.31","22650","22700","22250","64704","1452222800","2140789662000","94935240"
"080720","한국유니온제약","KOSDAQ","관리종목(소속부없음)","2725","0","0.00","0","0","0","0","0","21562456300","7912828"
"123890","한국자산신탁","KOSPI",,"2280","-25","-1.08","2305","2305","2270","251049","573395851","279012551280","122373926"
"015760","한국전력","KOSPI",,"36200","200","0.56","36100","36700","35850","1472003","53300874500","23239099587400","641964077"
"041460","한국전자인증","KOSDAQ","중견기업부","3920","-150","-3.69","4070","4080","3895","137136","542788506","74480000000","19000000"
"006200","한국전자홀딩스","KOSPI",,"710","-28","-3.79","739","741","703","455868","324079408","33230226560","46803136"
"101680","한국정밀기계","KOSDAQ","중견기업부","2360","-70","-2.88","2465","2465","2355","93957","223960805","19833440000","8404000"
"039740","한국정보공학","KOSDAQ","벤처기업부","2915","-55","-1.85","2970","2975","2915","39338","115851865","23373627255","8018397"
"053300","한국정보인증","KOSDAQ","우량기업부","6580","-300","-4.36","6870","6870","6530","565169","3751491185","279264155380","42441361"
"025770","한국정보통신","KOSDAQ","우량기업부","8700","-200","-2.25","9030","9040","8700","27288","241339135","325765157700","37444271"
"458610","한국제12호스팩","KOSDAQ","SPAC(소속부없음)","2110","-5","-0.24","2115","2115","2095","562","1177555","8925300000","4230000"
"464440","한국제13호스팩","KOSDAQ","SPAC(소속부없음)","2115","0","0.00","2100","2115","2100","1096","2312460","9136800000","4320000"
"479880","한국제15호스팩","KOSDAQ","SPAC(소속부없음)","2040","0","0.00","2040","2040","2030","11823","24021065","14014800000","6870000"
"027970","한국제지","KOSPI",,"805","0","0.00","806","812","803","53888","43443082","153093480785","190178237"
"023350","한국종합기술","KOSPI",,"4730","30","0.64","4700","5570","4645","1507394","7684761283","51793500000","10950000"
"025890","한국주강","KOSPI",,"1923","-38","-1.94","1961","1961","1915","42230","81560717","21747705057","11309259"
"000970","한국주철관","KOSPI",,"6880","-40","-0.58","6920","6920","6780","49875","340925265","156867440000","22800500"
"104700","한국철강","KOSPI",,"10020","-140","-1.38","10200","10200","10000","34575","349047625","365229000000","36450000"
"062970","한국첨단소재","KOSDAQ","중견기업부","3930","-360","-8.39","4150","4195","3920","1904321","7604451260","77565694740","19736818"
"017960","한국카본","KOSPI",,"32100","-350","-1.08","32400","32550","31300","261642","8327553900","1666261309200","51908452"
"023760","한국캐피탈","KOSDAQ","우량기업부","798","-10","-1.24","808","809","795","169244","135235149","251856441648","315609576"
"054040","한국컴퓨터","KOSDAQ","우량기업부","4980","-50","-0.99","5080","5080","4945","57916","287909762","80035024200","16071290"
"161890","한국콜마","KOSPI",,"77800","-500","-0.64","78700","78800","77000","171559","13307298500","1836474990600","23605077"
"021650","한국큐빅","KOSDAQ","중견기업부","2360","-45","-1.87","2400","2405","2335","14950","35210490","38587328680","16350563"
"161390","한국타이어앤테크놀로지","KOSPI",,"38100","-400","-1.04","38250","38400","37650","336036","12736227450","4719640128900","123875069"
"034830","한국토지신탁","KOSPI",,"1380","-19","-1.36","1398","1398","1360","982924","1357178520","348435137400","252489230"
"007280","한국특강","KOSPI",,"1592","2","0.13","1588","1600","1574","26466","42005623","96814791112","60813311"
"032300","한국파마","KOSDAQ","중견기업부","13900","-190","-1.35","14090","14100","13830","16030","223178805","151603143900","10906701"
"037230","한국팩키지","KOSDAQ","중견기업부","2030","-40","-1.93","2110","2110","2030","37131","76340940","60494663810","29800327"
"448900","한국피아이엠","KOSDAQ","기술성장기업부","16770","320","1.95","16200","17420","15920","1186243","20068034960","100694743890","6004457"
"047810","한국항공우주","KOSPI",,"107100","-2400","-2.19","110200","110900","105500","591209","63789339550","10439583959700","97475107"
"123690","한국화장품","KOSPI",,"11060","100","0.91","10910","11060","10760","185381","2018556250","177712080000","16068000"
"003350","한국화장품제조","KOSPI",,"58100","-300","-0.51","58100","58100","56900","20872","1199805000","263309200000","4532000"
"030520","한글과컴퓨터","KOSDAQ GLOBAL","우량기업부","25200","-1000","-3.82","26150","26250","25050","170344","4325508675","609329548800","24179744"
"052600","한네트","KOSDAQ","중견기업부","4340","-80","-1.81","4410","4425","4320","46671","202851280","50186458000","11563700"
"011500","한농화성","KOSPI",,"13920","-350","-2.45","14140","14270","13850","56290","785749145","217667624640","15637042"
"002390","한독","KOSPI",,"11830","230","1.98","11800","11970","11650","22040","260013950","162822595390","13763533"
"256150","한독크린텍","KOSDAQ","벤처기업부","5890","0","0.00","5840","5890","5770","7105","41241070","49446550000","8395000"
"092460","한라IMS","KOSDAQ","우량기업부","14400","-640","-4.26","15020","15030","14150","375266","5432578155","246379392000","17109680"
"125490","한라캐스트","KOSDAQ","벤처기업부","8500","-220","-2.52","8720","9000","8370","10545135","92075211725","310269992000","36502352"
"053690","한미글로벌","KOSPI",,"21750","-1600","-6.85","22900","22950","21350","391701","8605189625","238326712500","10957550"
"042700","한미반도체","KOSPI",,"89800","-4300","-4.57","92900","93000","89500","684177","62011143200","8559035560000","95312200"
"008930","한미사이언스","KOSPI",,"38700","-350","-0.90","38950","39300","38350","147099","5693757500","2646752985000","68391550"
"128940","한미약품","KOSPI",,"377000","2000","0.53","373500","387500","373500","112971","42832126750","4829743607000","12810991"
"452190","한빛레이저","KOSDAQ","벤처기업부","4760","-190","-3.84","4915","4960","4710","115532","556296474","111224811320","23366557"
"047080","한빛소프트","KOSDAQ","중견기업부","1310","-6","-0.46","1316","1326","1306","17651","23162748","32517294220","24822362"
"009240","한샘","KOSPI",,"44800","-500","-1.10","45100","45300","44400","18059","806307400","1054319974400","23533928"
"452280","한선엔지니어링","KOSDAQ","중견기업부","10500","-610","-5.49","11000","11640","10400","607178","6671803275","181378575000","17274150"
"020000","한섬","KOSPI",,"15200","-290","-1.87","15570","15570","15100","44756","681443360","341053754400","22437747"
"003680","한성기업","KOSPI",,"5370","-110","-2.01","5490","5580","5350","35961","194329555","33345095550","6209515"
"066980","한성크린텍","KOSDAQ","중견기업부","1230","-53","-4.13","1290","1290","1228","125547","155408871","63880203750","51935125"
"105630","한세실업","KOSPI",,"10620","-300","-2.75","10700","10840","10580","122003","1299519345","424800000000","40000000"
"069640","한세엠케이","KOSPI",,"795","-6","-0.75","801","802","780","72370","56923059","35621169090","44806502"
"016450","한세예스24홀딩스","KOSPI",,"4050","-85","-2.06","4135","4135","4015","23940","96842157","162000000000","40000000"
"009180","한솔로지스틱스","KOSPI",,"2800","-65","-2.27","2865","2865","2785","67080","187848314","78836310000","28155825"
"114810","한솔아이원스","KOSDAQ","우량기업부","12860","-440","-3.31","12960","13150","12630","427809","5473549310","367708217640","28593174"
"070590","한솔인티큐브","KOSDAQ","중견기업부","1927","99","5.42","1822","1929","1817","91198","172175119","26745836967","13879521"
"213500","한솔제지","KOSPI",,"8710","20","0.23","8690","8750","8660","95318","828975925","207303016960","23800576"
"014680","한솔케미칼","KOSPI",,"205000","-7500","-3.53","208500","208500","200000","73437","15060665932","2323714975000","11335195"
"004710","한솔테크닉스","KOSPI",,"6570","840","14.66","5730","7130","5660","6545074","43108528765","210961898460","32109878"
"004150","한솔홀딩스","KOSPI",,"3215","-35","-1.08","3250","3260","3195","105249","338536245","131900583300","41026620"
"025750","한솔홈데코","KOSPI",,"677","-3","-0.44","680","680","670","170590","114886953","54542605873","80565149"
"042520","한스바이오메드","KOSDAQ","벤처기업부","13160","-4930","-27.25","18100","18100","12710","2232896","31804221830","178006989720","13526367"
"004960","한신공영","KOSPI",,"7670","-50","-0.65","7700","7730","7540","16700","127319880","88747284340","11570702"
